code_dep_com;COM;Code postal;PTOT;CODDEP
76140;Brametot;00000;201;76
76141;Bréauté;76110;1372;76
76142;Brémontier-Merval;00000;580;76
76143;Bretteville-du-Grand-Caux;00000;1382;76
76144;Bretteville-Saint-Laurent;00000;156;76
76146;Buchy;00000;2942;76
76147;Bully;00000;936;76
76148;Bures-en-Bray;00000;330;76
76149;Butot;00000;289;76
76151;Cailleville;00000;272;76
76152;Cailly;00000;767;76
76153;Calleville-les-Deux-Eglises;00000;327;76
76154;Campneuseville;00000;487;76
76155;Canehan;00000;380;76
76156;Canouville;00000;351;76
76157;Canteleu;76380;14219;76
76158;Canville-les-Deux-Eglises;00000;328;76
76159;Cany-Barville;00000;3102;76
76160;Carville-la-Folletière;00000;427;76
76161;Carville-Pot-de-Fer;00000;103;76
76162;Le Catelier;00000;275;76
76163;Catenay;00000;682;76
76164;Rives-en-Seine;76490;4214;76
76165;Caudebec-lès-Elbeuf;76320;10016;76
76166;Le Caule-Sainte-Beuve;00000;486;76
76167;Cauville-sur-Mer;00000;1621;76
76168;Les Cent-Acres;00000;66;76
76169;La Cerlangue;00000;1390;76
76170;La Chapelle-du-Bourgay;00000;119;76
76171;La Chapelle-Saint-Ouen;00000;136;76
76172;La Chapelle-sur-Dun;00000;161;76
76173;La Chaussée;00000;548;76
76174;Cideville;00000;409;76
76175;Clais;00000;267;76
76176;Clasville;00000;350;76
76177;Claville-Motteville;00000;290;76
76178;Cléon;00000;4949;76
76179;Clères;00000;1393;76
76180;Cleuville;00000;198;76
76181;Cléville;00000;156;76
76182;Cliponville;00000;264;76
76183;Colleville;00000;782;76
76184;Colmesnil-Manneville;00000;112;76
76185;Compainville;00000;170;76
76186;Conteville;00000;499;76
76187;Contremoulins;00000;165;76
76188;Cottévrard;00000;480;76
76189;Crasville-la-Mallet;00000;159;76
76190;Crasville-la-Rocquefort;00000;211;76
76192;Criel-sur-Mer;00000;2684;76
76193;La Crique;00000;346;76
76194;Criquebeuf-en-Caux;00000;405;76
76195;Criquetot-le-Mauconduit;00000;178;76
76196;Criquetot-l'Esneval;00000;2652;76
76197;Criquetot-sur-Longueville;00000;223;76
76198;Criquetot-sur-Ouville;00000;821;76
76199;Criquiers;00000;701;76
76200;Critot;00000;470;76
76201;Croisy-sur-Andelle;00000;538;76
76202;Croixdalle;00000;322;76
76203;Croix-Mare;00000;764;76
76204;Cropus;00000;255;76
76205;Crosville-sur-Scie;00000;250;76
76206;Cuverville;00000;350;76
76207;Cuverville-sur-Yères;00000;202;76
76208;Cuy-Saint-Fiacre;00000;682;76
76209;Dampierre-en-Bray;00000;450;76
76210;Dampierre-Saint-Nicolas;00000;462;76
76211;Dancourt;00000;233;76
76212;Darnétal;76160;9872;76
76213;Daubeuf-Serville;00000;410;76
76214;Dénestanville;00000;266;76
76216;Déville-lès-Rouen;76250;10729;76
76217;Dieppe;76200;28709;76
76218;Doudeauville;00000;100;76
76219;Doudeville;00000;2522;76
76220;Douvrend;00000;535;76
76221;Drosay;00000;199;76
76222;Duclair;00000;4126;76
76223;Ecalles-Alix;00000;520;76
76224;Ecrainville;00000;996;76
76225;Ecretteville-lès-Baons;00000;389;76
76226;Ecretteville-sur-Mer;00000;165;76
76227;Ectot-l'Auber;00000;709;76
76228;Ectot-lès-Baons;00000;399;76
76229;Elbeuf-en-Bray;00000;420;76
76230;Elbeuf-sur-Andelle;00000;481;76
76231;Elbeuf;76500;16350;76
76232;Eletot;00000;652;76
76233;Ellecourt;00000;155;76
76234;Emanville;00000;723;76
76235;Envermeu;00000;2177;76
76236;Envronville;00000;350;76
76237;Epinay-sur-Duclair;00000;517;76
76238;Epouville;00000;2693;76
76239;Epretot;00000;790;76
76240;Epreville;00000;1026;76
76241;Ermenouville;00000;145;76
76242;Ernemont-la-Villette;00000;199;76
76243;Ernemont-sur-Buchy;00000;296;76
76244;Esclavelles;00000;391;76
76245;Eslettes;00000;1635;76
76247;Esteville;00000;499;76
76249;Etaimpuis;00000;838;76
76250;Etainhus;00000;1232;76
76251;Etalleville;00000;445;76
76252;Etalondes;00000;1064;76
76253;Etoutteville;00000;840;76
76254;Etretat;76790;1243;76
76255;Eu;76260;6916;76
76257;Fallencourt;00000;185;76
76258;Terres-de-Caux;00000;4305;76
76259;Fécamp;76400;18329;76
76260;Ferrières-en-Bray;00000;1694;76
76261;La Ferté-Saint-Samson;00000;469;76
76262;Fesques;00000;136;76
76263;La Feuillie;00000;1311;76
76264;Flamanville;00000;495;76
76265;Flamets-Frétils;00000;171;76
76266;Flocques;00000;720;76
76268;Fongueusemare;00000;190;76
76269;Fontaine-en-Bray;00000;176;76
76270;Fontaine-la-Mallet;00000;2686;76
76271;Fontaine-le-Bourg;00000;1827;76
76272;Fontaine-le-Dun;00000;916;76
76273;Fontaine-sous-Préaux;00000;556;76
76274;La Fontelaye;00000;28;76
76275;Fontenay;00000;1545;76
76276;Forges-les-Eaux;76440;4010;76
76278;Foucarmont;00000;810;76
76279;Foucart;00000;369;76
76280;Fréauville;00000;133;76
76281;La Frénaye;00000;2138;76
76282;Freneuse;00000;962;76
76283;Fresles;00000;242;76
76284;Fresnay-le-Long;00000;336;76
76285;Fresne-le-Plan;00000;582;76
76286;Fresnoy-Folny;00000;679;76
76287;Fresquiennes;00000;1030;76
76288;Freulleville;00000;368;76
76289;Saint Martin de l'If;00000;1750;76
76290;Frichemesnil;00000;409;76
76291;Froberville;00000;1220;76
76292;Fry;00000;147;76
76293;Fultot;00000;236;76
76294;La Gaillarde;00000;392;76
76295;Gaillefontaine;00000;1233;76
76296;Gainneville;00000;2557;76
76297;Gancourt-Saint-Etienne;00000;237;76
76298;Ganzeville;00000;473;76
76299;Gerponville;00000;395;76
76300;Gerville;00000;435;76
76302;Goderville;00000;2905;76
76303;Gommerville;00000;738;76
76304;Gonfreville-Caillot;00000;370;76
76305;Gonfreville-l'Orcher;76700;9183;76
76306;Gonnetot;00000;180;76
76307;Gonneville-la-Mallet;00000;1391;76
76308;Gonneville-sur-Scie;00000;511;76
76309;Gonzeville;00000;125;76
76311;Goupillières;00000;430;76
76312;Gournay-en-Bray;76220;6138;76
76313;Gouy;00000;902;76
76314;Graimbouville;00000;624;76
76315;Grainville-la-Teinturière;00000;1095;76
76316;Grainville-sur-Ry;00000;446;76
76317;Grainville-Ymauville;00000;445;76
76318;Grand-Camp;00000;764;76
76319;Grand-Couronne;00000;9930;76
76320;Grandcourt;00000;332;76
76321;Les Grandes-Ventes;00000;1810;76
76322;Le Grand-Quevilly;76120;26213;76
76323;Graval;00000;157;76
76324;Grèges;00000;863;76
76325;Grémonville;76970;443;76
76327;Greuville;00000;379;76
76328;Grigneuseville;00000;380;76
76329;Gruchet-le-Valasse;76210;3212;76
76330;Gruchet-Saint-Siméon;00000;706;76
76331;Grugny;00000;1013;76
76332;Grumesnil;00000;425;76
76333;Guerville;00000;469;76
76334;Gueures;00000;547;76
76335;Gueutteville;00000;88;76
76336;Gueutteville-les-Grès;00000;388;76
76338;La Hallotière;00000;225;76
76339;Le Hanouard;00000;260;76
76340;Harcanville;00000;530;76
76341;Harfleur;76700;8414;76
76342;Hattenville;00000;732;76
76343;Haucourt;00000;197;76
76344;Haudricourt;00000;417;76
76345;Haussez;00000;283;76
76346;Hautot-l'Auvray;00000;324;76
76347;Hautot-le-Vatois;00000;362;76
76348;Hautot-Saint-Sulpice;00000;695;76
76349;Hautot-sur-Mer;00000;1962;76
76350;Hautot-sur-Seine;00000;406;76
76351;Le Havre;76600;170120;76
76352;La Haye;00000;375;76
76353;Héberville;00000;113;76
76354;Hénouville;00000;1337;76
76355;Héricourt-en-Caux;00000;963;76
76356;Hermanville;00000;117;76
76357;Hermeville;00000;371;76
76358;Le Héron;00000;248;76
76359;Héronchelles;00000;145;76
76360;Heugleville-sur-Scie;00000;642;76
76361;Heuqueville;00000;725;76
76362;Heurteauville;00000;306;76
76363;Hodeng-au-Bosc;00000;583;76
76364;Hodeng-Hodenger;00000;277;76
76365;Houdetot;00000;187;76
76366;Le Houlme;00000;4136;76
76367;Houppeville;00000;2954;76
76368;Houquetot;00000;344;76
76369;La Houssaye-Béranger;00000;541;76
76370;Hugleville-en-Caux;00000;430;76
76371;Les Ifs;00000;71;76
76372;Illois;00000;413;76
76373;Imbleville;00000;311;76
76374;Incheville;00000;1249;76
76375;Ingouville;00000;288;76
76377;Isneauville;00000;3618;76
76378;Jumièges;00000;1738;76
76379;Lamberville;00000;194;76
76380;Lammerville;00000;324;76
76381;Landes-Vieilles-et-Neuves;00000;132;76
76382;Lanquetot;76210;1174;76
76383;Lestanville;00000;96;76
76384;Lillebonne;76170;8942;76
76385;Limésy;00000;1549;76
76386;Limpiville;00000;386;76
76387;Lindebeuf;00000;396;76
76388;Lintot;00000;475;76
76389;Lintot-les-Bois;00000;194;76
76390;Les Loges;00000;1127;76
76391;La Londe;00000;2404;76
76392;Londinières;00000;1278;76
76393;Longmesnil;00000;49;76
76394;Longroy;00000;635;76
76395;Longueil;00000;572;76
76396;Longuerue;00000;336;76
76397;Longueville-sur-Scie;00000;1017;76
76398;Louvetot;00000;753;76
76399;Lucy;00000;197;76
76400;Luneray;00000;2205;76
76401;Arelaune-en-Seine;00000;2566;76
76402;Malaunay;00000;6191;76
76403;Malleville-les-Grès;00000;207;76
76404;Manéglise;00000;1250;76
76405;Manéhouville;00000;225;76
76406;Maniquerville;76400;427;76
76407;Manneville-ès-Plains;00000;312;76
76408;Manneville-la-Goupil;00000;1049;76
76409;Mannevillette;00000;905;76
76410;Maromme;76150;10798;76
76411;Marques;00000;234;76
76412;Martainville-Epreville;00000;725;76
76413;Martigny;00000;432;76
76414;Martin-Eglise;00000;1654;76
76415;Massy;00000;339;76
76416;Mathonville;00000;332;76
76417;Maucomble;00000;418;76
76418;Maulévrier-Sainte-Gertrude;00000;1020;76
76419;Mauny;00000;170;76
76420;Mauquenchy;00000;364;76
76421;Mélamare;00000;936;76
76422;Melleville;00000;274;76
76423;Ménerval;00000;170;76
76424;Ménonval;00000;229;76
76425;Mentheville;00000;298;76
76426;Mésangueville;00000;162;76
76427;Mesnières-en-Bray;00000;1186;76
76428;Le Mesnil-Durdent;00000;20;76
76429;Le Mesnil-Esnard;76240;8227;76
76430;Mesnil-Follemprise;00000;123;76
76431;Le Mesnil-Lieubray;00000;100;76
76432;Mesnil-Mauger;00000;249;76
76433;Mesnil-Panneville;00000;736;76
76434;Mesnil-Raoul;00000;1097;76
76435;Le Mesnil-Réaume;00000;809;76
76436;Le Mesnil-sous-Jumièges;00000;623;76
76437;Meulers;00000;558;76
76438;Millebosc;00000;249;76
76439;Mirville;00000;351;76
76440;Molagnies;00000;201;76
76441;Monchaux-Soreng;00000;644;76
76442;Monchy-sur-Eu;00000;600;76
76443;Mont-Cauvaire;00000;856;76
76445;Montérolier;00000;607;76
76446;Montigny;00000;1288;76
76447;Montivilliers;76290;15705;76
76448;Montmain;00000;1375;76
76449;Montreuil-en-Caux;00000;508;76
76450;Montroty;00000;297;76
76451;Mont-Saint-Aignan;76130;19732;76
76452;Montville;00000;4614;76
76453;Morgny-la-Pommeraye;00000;1096;76
76454;Mortemer;00000;83;76
76455;Morville-sur-Andelle;00000;321;76
76456;Motteville;00000;776;76
76457;Moulineaux;00000;945;76
76458;Muchedent;00000;130;76
76459;Nesle-Hodeng;00000;354;76
76460;Nesle-Normandeuse;00000;521;76
76461;Neufbosc;00000;405;76
76462;Neufchâtel-en-Bray;00000;4887;76
76463;Neuf-Marché;00000;689;76
76464;La Neuville-Chant-d'Oisel;00000;2415;76
76465;Neuville-Ferrières;00000;577;76
76467;Néville;00000;1348;76
76468;Nointot;00000;1393;76
76469;Nolléval;00000;437;76
76470;Normanville;00000;683;76
76471;Norville;00000;1028;76
76472;Notre-Dame-d'Aliermont;00000;776;76
76473;Notre-Dame-de-Bliquetuit;00000;800;76
76474;Notre-Dame-de-Bondeville;76960;7061;76
76475;Franqueville-Saint-Pierre;00000;6299;76
76476;Port-Jérôme-sur-Seine;76330;10433;76
76477;Notre-Dame-du-Bec;00000;460;76
76478;Notre-Dame-du-Parc;00000;187;76
76479;Nullemont;00000;133;76
76480;Ocqueville;00000;462;76
76481;Octeville-sur-Mer;00000;6140;76
76482;Offranville;00000;3371;76
76483;Oherville;00000;229;76
76484;Oissel;00000;12299;76
76485;Omonville;00000;316;76
76486;Orival;00000;901;76
76487;Osmoy-Saint-Valery;00000;320;76
76488;Ouainville;00000;523;76
76489;Oudalle;00000;427;76
76490;Ourville-en-Caux;00000;1143;76
76491;Ouville-l'Abbaye;00000;668;76
76492;Ouville-la-Rivière;00000;481;76
76493;Paluel;00000;419;76
76494;Parc-d'Anxtot;00000;592;76
76495;Pavilly;00000;6263;76
76497;Petit-Couronne;76650;8868;76
76498;Le Petit-Quevilly;76140;22275;76
76499;Petiville;00000;1155;76
76500;Pierrecourt;00000;482;76
76501;Pierrefiques;00000;142;76
76502;Pierreval;00000;560;76
76503;Pissy-Pôville;00000;1296;76
76504;Pleine-Sève;00000;130;76
76505;Pommereux;00000;96;76
76506;Pommeréval;00000;492;76
76507;Ponts-et-Marais;00000;831;76
76508;La Poterie-Cap-d'Antifer;00000;468;76
76509;Préaux;00000;1867;76
76510;Prétot-Vicquemare;00000;240;76
76511;Preuseville;00000;155;76
76512;Puisenval;00000;24;76
76513;Quevillon;00000;604;76
76514;Quévreville-la-Poterie;00000;1038;76
76515;Quiberville;00000;555;76
76516;Quièvrecourt;00000;442;76
76517;Quincampoix;00000;3185;76
76518;Raffetot;00000;513;76
76519;Rainfreville;00000;77;76
76520;Réalcamp;00000;619;76
76521;Rebets;00000;148;76
76522;La Remuée;00000;1301;76
76523;Rétonval;00000;187;76
76524;Reuville;00000;136;76
76526;Ricarville-du-Val;00000;187;76
76527;Richemont;00000;444;76
76528;Rieux;00000;620;76
76529;Riville;00000;306;76
76530;Robertot;00000;227;76
76531;Rocquefort;00000;327;76
76532;Rocquemont;00000;811;76
76533;Rogerville;00000;1591;76
76534;Rolleville;00000;1204;76
76535;Roncherolles-en-Bray;00000;469;76
76536;Roncherolles-sur-le-Vivier;00000;1231;76
76537;Ronchois;00000;190;76
76538;Rosay;00000;271;76
76540;Rouen;76000;113934;76
76541;Roumare;00000;1551;76
76542;Routes;00000;282;76
76543;Rouville;00000;616;76
76544;Rouvray-Catillon;00000;233;76
76545;Rouxmesnil-Bouteilles;00000;1851;76
76546;Royville;00000;305;76
76547;La Rue-Saint-Pierre;00000;789;76
76548;Ry;00000;759;76
76549;Saâne-Saint-Just;00000;152;76
76550;Sahurs;00000;1229;76
76551;Sainneville;00000;861;76
76552;Sainte-Adresse;76310;7576;76
76553;Sainte-Agathe-d'Aliermont;00000;307;76
76554;Saint-Aignan-sur-Ry;00000;357;76
76555;Saint-André-sur-Cailly;00000;853;76
76556;Saint-Antoine-la-Forêt;00000;1112;76
76557;Saint-Arnoult;00000;1465;76
76558;Saint-Aubin-Celloville;00000;1182;76
76559;Saint-Aubin-de-Crétot;00000;520;76
76560;Saint-Aubin-Epinay;00000;1040;76
76561;Saint-Aubin-lès-Elbeuf;00000;8505;76
76562;Saint-Aubin-le-Cauf;00000;859;76
76563;Saint-Aubin-Routot;00000;1931;76
76564;Saint-Aubin-sur-Mer;00000;168;76
76565;Saint-Aubin-sur-Scie;00000;1259;76
76566;Sainte-Austreberthe;00000;629;76
76567;Sainte-Beuve-en-Rivière;00000;183;76
76568;Saint-Clair-sur-les-Monts;00000;618;76
76569;Sainte-Colombe;00000;226;76
76570;Saint-Crespin;00000;312;76
76571;Sainte-Croix-sur-Buchy;00000;696;76
76572;Saint-Denis-d'Aclon;00000;131;76
76573;Saint-Denis-le-Thiboult;00000;516;76
76574;Saint-Denis-sur-Scie;00000;697;76
76575;Saint-Etienne-du-Rouvray;76800;28573;76
76576;Saint-Eustache-la-Forêt;00000;1225;76
76577;Sainte-Foy;00000;633;76
76578;Sainte-Geneviève;00000;273;76
76580;Saint-Georges-sur-Fontaine;00000;923;76
76581;Saint-Germain-des-Essourts;00000;400;76
76582;Saint-Germain-d'Etables;00000;252;76
76583;Saint-Germain-sous-Cailly;00000;347;76
76584;Saint-Germain-sur-Eaulne;00000;223;76
76585;Saint-Gilles-de-Crétot;00000;426;76
76586;Saint-Gilles-de-la-Neuville;00000;657;76
76587;Sainte-Hélène-Bondeville;00000;729;76
76588;Saint-Hellier;00000;501;76
76589;Saint-Honoré;00000;204;76
76590;Saint-Jacques-d'Aliermont;00000;346;76
76591;Saint-Jacques-sur-Darnétal;00000;3089;76
76592;Saint-Jean-de-Folleville;00000;843;76
76593;Saint-Jean-de-la-Neuville;00000;621;76
76594;Saint-Jean-du-Cardonnay;00000;1377;76
76595;Saint-Jouin-Bruneval;00000;1882;76
76596;Saint-Laurent-de-Brèvedent;76700;1529;76
76597;Saint-Laurent-en-Caux;00000;772;76
76598;Saint-Léger-aux-Bois;00000;498;76
76599;Saint-Léger-du-Bourg-Denis;76160;3648;76
76600;Saint-Léonard;00000;1743;76
76601;Saint-Lucien;00000;236;76
76602;Saint-Maclou-de-Folleville;00000;632;76
76603;Saint-Maclou-la-Brière;00000;468;76
76604;Saint-Mards;00000;185;76
76605;Sainte-Marguerite-sur-Mer;00000;481;76
76606;Morienne;00000;213;76
76608;Sainte-Marguerite-sur-Duclair;00000;2060;76
76609;Sainte-Marie-au-Bosc;00000;375;76
76610;Sainte-Marie-des-Champs;00000;1593;76
76611;Saint-Martin-aux-Arbres;00000;326;76
76612;Saint-Martin-au-Bosc;00000;266;76
76613;Saint-Martin-aux-Buneaux;76450;663;76
76614;Saint-Martin-de-Boscherville;00000;1566;76
76615;Saint-Martin-du-Bec;00000;653;76
76616;Saint-Martin-du-Manoir;00000;1503;76
76617;Saint-Martin-du-Vivier;00000;1722;76
76618;Petit-Caux;00000;9831;76
76619;Saint-Martin-le-Gaillard;00000;294;76
76620;Saint-Martin-l'Hortier;00000;280;76
76621;Saint-Martin-Osmonville;00000;1208;76
76622;Saint-Maurice-d'Etelan;00000;311;76
76623;Saint-Michel-d'Halescourt;00000;122;76
76624;Saint-Nicolas-d'Aliermont;00000;3779;76
76626;Saint-Nicolas-de-la-Haie;00000;423;76
76627;Saint-Nicolas-de-la-Taille;00000;1664;76
76628;Saint-Ouen-du-Breuil;00000;796;76
76629;Saint-Ouen-le-Mauger;00000;284;76
76630;Saint-Ouen-sous-Bailly;00000;232;76
76631;Saint-PaÃ«r;00000;1326;76
76632;Saint-Pierre-Bénouville;00000;394;76
76634;Saint-Pierre-de-Manneville;00000;912;76
76635;Saint-Pierre-des-Jonquières;00000;72;76
76636;Saint-Pierre-de-Varengeville;00000;2339;76
76637;Saint-Pierre-en-Port;76540;835;76
76638;Saint-Pierre-en-Val;00000;1107;76
76640;Saint-Pierre-lès-Elbeuf;76320;8354;76
76641;Saint-Pierre-le-Vieux;00000;200;76
76642;Saint-Pierre-le-Viger;00000;268;76
76644;Saint-Rémy-Boscrocourt;00000;815;76
76645;Saint-Riquier-en-Rivière;00000;150;76
76646;Saint-Riquier-ès-Plains;00000;618;76
76647;Saint-Romain-de-Colbosc;76430;4299;76
76648;Saint-SaÃ«ns;00000;2374;76
76649;Saint-Saire;00000;596;76
76650;Saint-Sauveur-d'Emalleville;00000;1255;76
76651;Saint-Sylvain;00000;156;76
76652;Saint-Vaast-d'Equiqueville;00000;768;76
76653;Saint-Vaast-Dieppedalle;00000;375;76
76654;Saint-Vaast-du-Val;00000;478;76
76655;Saint-Valery-en-Caux;76460;4091;76
76656;Saint-Victor-l'Abbaye;00000;774;76
76657;Saint-Vigor-d'Ymonville;00000;1160;76
76658;Saint-Vincent-Cramesnil;00000;712;76
76660;Sandouville;00000;808;76
76662;Sassetot-le-Malgardé;00000;112;76
76663;Sassetot-le-Mauconduit;00000;1053;76
76664;Sasseville;00000;286;76
76665;Sauchay;00000;436;76
76666;Saumont-la-Poterie;00000;427;76
76667;Sauqueville;00000;355;76
76668;Saussay;00000;372;76
76669;Sausseuzemare-en-Caux;00000;437;76
76670;Senneville-sur-Fécamp;00000;895;76
76671;Sept-Meules;00000;179;76
76672;Serqueux;00000;999;76
76673;Servaville-Salmonville;00000;1148;76
76675;Sierville;00000;1105;76
76676;Sigy-en-Bray;00000;507;76
76677;Smermesnil;00000;391;76
76678;Sommery;00000;841;76
76679;Sommesnil;00000;112;76
76680;Sorquainville;00000;189;76
76681;Sotteville-lès-Rouen;76300;29513;76
76682;Sotteville-sous-le-Val;00000;762;76
76683;Sotteville-sur-Mer;00000;407;76
76684;Tancarville;00000;1272;76
76685;Thérouldeville;00000;672;76
76686;Theuville-aux-Maillots;00000;549;76
76688;Thiergeville;00000;414;76
76689;Thiétreville;00000;405;76
76690;Thil-Manneville;00000;658;76
76691;Le Thil-Riberpré;00000;231;76
76692;Thiouville;00000;298;76
76693;Le Tilleul;00000;694;76
76694;Tocqueville-en-Caux;00000;141;76
76695;Tocqueville-les-Murs;00000;284;76
76697;Torcy-le-Grand;00000;821;76
76698;Torcy-le-Petit;00000;498;76
76699;Le Torp-Mesnil;00000;455;76
76700;Tôtes;00000;1607;76
76702;Touffreville-la-Corbeline;00000;853;76
76703;Touffreville-sur-Eu;00000;220;76
76705;Tourville-la-Rivière;76410;2514;76
76706;Tourville-les-Ifs;00000;698;76
76707;Tourville-sur-Arques;00000;1250;76
76708;Toussaint;00000;714;76
76709;Le Trait;00000;4922;76
76710;Trémauville;00000;105;76
76711;Le Tréport;76470;4680;76
76712;La Trinité-du-Mont;00000;858;76
76714;Les Trois-Pierres;00000;783;76
76715;Trouville;00000;632;76
76716;Turretot;00000;1487;76
76717;Val-de-la-Haye;00000;721;76
76718;Valliquerville;00000;1458;76
76719;Valmont;00000;873;76
76720;Varengeville-sur-Mer;00000;978;76
76721;Varneville-Bretteville;00000;337;76
76723;Vassonville;00000;445;76
76724;Vatierville;00000;134;76
76725;Vattetot-sous-Beaumont;00000;581;76
76726;Vattetot-sur-Mer;00000;328;76
76727;Vatteville-la-Rue;00000;1167;76
76728;La Vaupalière;00000;1144;76
76730;Veauville-lès-Quelles;00000;135;76
76731;Vénestanville;00000;211;76
76732;Butot-Vénesville;00000;246;76
76733;Ventes-Saint-Rémy;00000;232;76
76734;Vergetot;00000;459;76
76735;Veules-les-Roses;00000;564;76
76736;Veulettes-sur-Mer;00000;277;76
76737;Vibeuf;00000;619;76
76738;Vieux-Manoir;00000;768;76
76739;Vieux-Rouen-sur-Bresle;00000;559;76
76740;La Vieux-Rue;00000;584;76
76741;Villainville;00000;298;76
76743;Villers-Ecalles;76360;1784;76
76744;Villers-sous-Foucarmont;00000;190;76
76745;Villy-sur-Yères;00000;203;76
76746;Vinnemerville;00000;224;76
76747;Virville;00000;354;76
76748;Vittefleur;00000;660;76
76749;Wanchy-Capval;00000;350;76
76750;Yainville;00000;1054;76
76751;Yébleron;00000;1287;76
76752;Yerville;76760;2535;76
76753;Ymare;00000;1173;76
76754;Yport;00000;741;76
76755;Ypreville-Biville;00000;585;76
76756;Yquebeuf;00000;248;76
76757;Yvecrique;00000;647;76
76758;Yvetot;76190;11670;76
76759;Yville-sur-Seine;00000;450;76
77001;Achères-la-Forêt;77760;1171;77
77002;Amillis;00000;831;77
77003;Amponville;00000;354;77
77004;Andrezel;77390;291;77
77005;Annet-sur-Marne;77410;3326;77
77006;Arbonne-la-Forêt;00000;999;77
77007;Argentières;00000;362;77
77008;Armentières-en-Brie;00000;1249;77
77009;Arville;00000;124;77
77010;Aubepierre-Ozouer-le-Repos;00000;945;77
77011;Aufferville;00000;505;77
77012;Augers-en-Brie;00000;301;77
77013;Aulnoy;00000;368;77
77014;Avon;77210;13643;77
77015;Baby;00000;96;77
77016;Bagneaux-sur-Loing;00000;1638;77
77018;Bailly-Romainvilliers;77700;7477;77
77019;Balloy;00000;336;77
77020;Bannost-Villegagnon;00000;657;77
77021;Barbey;00000;154;77
77022;Barbizon;77630;1246;77
77023;Barcy;00000;317;77
77024;Bassevelle;77750;384;77
77025;Bazoches-lès-Bray;00000;870;77
77026;Beauchery-Saint-Martin;00000;373;77
77027;Beaumont-du-Gâtinais;00000;1209;77
77029;Beauvoir;00000;195;77
77030;Bellot;00000;778;77
77031;Bernay-Vilbert;00000;916;77
77032;Beton-Bazoches;00000;938;77
77033;Bezalles;00000;241;77
77034;Blandy;00000;756;77
77035;Blennes;00000;555;77
77036;Boisdon;00000;136;77
77037;Bois-le-Roi;77590;6061;77
77038;Boissettes;00000;416;77
77039;Boissise-la-Bertrand;00000;1157;77
77040;Boissise-le-Roi;00000;3780;77
77041;Boissy-aux-Cailles;00000;285;77
77042;Boissy-le-Châtel;00000;3259;77
77043;Boitron;00000;355;77
77044;Bombon;77720;968;77
77045;Bougligny;00000;733;77
77046;Boulancourt;00000;345;77
77047;Bouleurs;00000;1694;77
77048;Bourron-Marlotte;00000;2848;77
77049;Boutigny;00000;858;77
77050;Bransles;00000;551;77
77051;Bray-sur-Seine;00000;2325;77
77052;Bréau;00000;350;77
77053;Brie-Comte-Robert;77170;19129;77
77054;La Brosse-Montceaux;00000;744;77
77055;Brou-sur-Chantereine;77177;4819;77
77056;Burcy;00000;154;77
77057;Bussières;00000;522;77
77058;Bussy-Saint-Georges;77600;26944;77
77059;Bussy-Saint-Martin;77600;661;77
77060;Buthiers;00000;748;77
77061;Cannes-Ecluse;77130;2517;77
77062;Carnetin;77400;465;77
77063;La Celle-sur-Morin;00000;1282;77
77065;Cély;00000;1262;77
77066;Cerneux;00000;335;77
77067;Cesson;77240;10978;77
77068;Cessoy-en-Montois;00000;218;77
77069;Chailly-en-Bière;00000;2106;77
77070;Chailly-en-Brie;00000;1597;77
77071;Chaintreaux;00000;876;77
77072;Chalautre-la-Grande;00000;695;77
77073;Chalautre-la-Petite;00000;577;77
77075;Chalifert;00000;1303;77
77076;Chalmaison;00000;809;77
77077;Chambry;77910;1005;77
77078;Chamigny;00000;1386;77
77079;Champagne-sur-Seine;77430;6502;77
77080;Champcenest;00000;197;77
77081;Champdeuil;77390;735;77
77082;Champeaux;77720;828;77
77083;Champs-sur-Marne;77420;25808;77
77084;Changis-sur-Marne;00000;1360;77
77085;Chanteloup-en-Brie;77600;4042;77
77086;La Chapelle-Gauthier;00000;1446;77
77087;La Chapelle-Iger;00000;170;77
77088;La Chapelle-la-Reine;00000;2414;77
77089;La Chapelle-Rablais;00000;922;77
77090;La Chapelle-Saint-Sulpice;00000;245;77
77091;Les Chapelles-Bourbon;00000;489;77
77093;La Chapelle-Moutils;00000;452;77
77094;Charmentray;77410;300;77
77095;Charny;00000;1370;77
77096;Chartrettes;77590;2599;77
77097;Chartronges;00000;301;77
77098;Châteaubleau;00000;360;77
77099;Château-Landon;00000;3003;77
77100;Le Châtelet-en-Brie;77820;4406;77
77101;Châtenay-sur-Seine;00000;1074;77
77102;Châtenoy;00000;164;77
77103;Châtillon-la-Borde;00000;219;77
77104;Châtres;00000;700;77
77106;Chauffry;00000;1040;77
77107;Chaumes-en-Brie;77390;3365;77
77108;Chelles;77500;55448;77
77109;Chenoise-Cucharmoy;00000;1666;77
77110;Chenou;00000;320;77
77111;Chessy;77700;6358;77
77112;Chevrainvilliers;00000;255;77
77113;Chevru;00000;1102;77
77114;Chevry-Cossigny;77173;3967;77
77115;Chevry-en-Sereine;00000;532;77
77116;Choisy-en-Brie;00000;1326;77
77117;Citry;77730;962;77
77118;Claye-Souilly;77410;12305;77
77119;Clos-Fontaine;00000;251;77
77120;Cocherel;00000;630;77
77121;Collégien;77090;3402;77
77122;Combs-la-Ville;77380;21777;77
77123;Compans;00000;817;77
77124;Conches-sur-Gondoire;00000;1782;77
77125;Condé-Sainte-Libiaire;77450;1443;77
77126;Congis-sur-Thérouanne;00000;1955;77
