id_vente;Date mutation;Valeur fonciere;Nature mutation;id_bien
29644;2020-06-12;130000;Vente;29644
29645;2020-06-12;115000;Vente;29645
29646;2020-06-12;245000;Vente;29646
29647;2020-06-12;153846;Vente;29647
29648;2020-06-12;224700;Vente;29648
29649;2020-06-12;184000;Vente;29649
29650;2020-06-12;399950;Vente;29650
29651;2020-06-12;186000;Vente;29651
29652;2020-06-12;160050;Vente;29652
29653;2020-06-12;231000;Vente;29653
29654;2020-06-12;118000;Vente;29654
29655;2020-06-12;107500;Vente;29655
29656;2020-06-12;572500;Vente;29656
29657;2020-06-12;140000;Vente;29657
29658;2020-06-12;158000;Vente;29658
29659;2020-06-12;174200;Vente;29659
29660;2020-06-12;135000;Vente;29660
29661;2020-06-12;210000;Vente;29661
29662;2020-06-12;57995;Vente;29662
29663;2020-06-12;84000;Vente;29663
29664;2020-06-12;71000;Vente;29664
29665;2020-06-12;805230;Vente;29665
29666;2020-06-12;40000;Vente;29666
29667;2020-06-12;200250;Vente;29667
29668;2020-06-12;270000;Vente;29668
29669;2020-06-12;76000;Vente;29669
29670;2020-06-12;170000;Vente;29670
29671;2020-06-12;124010;Vente;29671
29672;2020-06-12;147500;Vente;29672
29673;2020-06-12;62880;Vente;29673
29674;2020-06-12;41500;Vente;29674
29675;2020-06-12;108000;Vente;29675
29676;2020-06-12;55000;Vente;29676
29677;2020-06-12;74000;Vente;29677
29678;2020-06-12;115000;Vente;29678
29679;2020-06-12;89500;Vente;29679
29680;2020-06-12;61000;Vente;29680
29681;2020-06-12;137000;Vente;29681
29682;2020-06-12;205000;Vente;29682
29683;2020-06-12;120000;Vente;29683
29684;2020-06-12;214310;Vente;29684
29685;2020-06-12;140000;Vente;29685
29686;2020-06-12;209006;Vente;29686
29687;2020-06-12;109060;Vente;29687
29688;2020-06-12;165800;Vente;29688
29689;2020-06-12;181500;Vente;29689
29690;2020-06-12;56000;Vente;29690
29691;2020-06-12;41000;Vente;29691
29692;2020-06-12;75900;Vente;29692
29693;2020-06-12;125250;Vente;29693
29694;2020-06-12;126350;Vente;29694
29695;2020-06-12;243000;Vente;29695
29696;2020-06-12;192000;Vente;29696
29697;2020-06-12;706500;Vente;29697
29698;2020-06-12;235000;Vente;29698
29699;2020-06-12;90300;Vente;29699
29700;2020-06-12;44650;Vente;29700
29701;2020-06-12;101000;Vente;29701
29702;2020-06-12;102000;Vente;29702
29703;2020-06-12;63800;Vente;29703
29704;2020-06-12;127000;Vente;29704
29705;2020-06-12;87500;Vente;29705
29706;2020-06-12;108880;Vente;29706
29707;2020-06-12;146000;Vente;29707
29708;2020-06-12;180000;Vente;29708
29709;2020-06-12;67000;Vente;29709
29710;2020-06-12;125000;Vente;29710
29711;2020-06-12;60000;Vente;29711
29712;2020-06-12;185000;Vente;29712
29713;2020-06-12;102500;Vente;29713
29714;2020-06-12;280000;Vente;29714
29715;2020-06-12;85500;Vente;29715
29716;2020-06-12;136000;Vente;29716
29717;2020-06-12;499000;Vente;29717
29718;2020-06-12;363000;Vente;29718
29719;2020-06-12;148200;Vente;29719
29720;2020-06-12;148000;Vente;29720
29721;2020-06-12;372500;Vente;29721
29722;2020-06-12;120000;Vente;29722
29723;2020-06-12;0;Vente;29723
29724;2020-06-12;116500;Vente;29724
29725;2020-06-12;230000;Vente;29725
29726;2020-06-12;70000;Vente;29726
29727;2020-06-12;105000;Vente;29727
29728;2020-06-12;220000;Vente;29728
29729;2020-06-12;182000;Vente;29729
29730;2020-06-12;96500;Vente;29730
29731;2020-06-12;54500;Vente;29731
29732;2020-06-12;125000;Vente;29732
29733;2020-06-12;230000;Vente;29733
29734;2020-06-12;75000;Vente;29734
29735;2020-06-12;115000;Vente;29735
29736;2020-06-12;146600;Vente;29736
29737;2020-06-12;136200;Vente;29737
29738;2020-06-12;85650;Vente;29738
29739;2020-06-12;97800;Vente;29739
29740;2020-06-12;90300;Vente;29740
29741;2020-06-12;80000;Vente;29741
29742;2020-06-12;183350;Vente;29742
29743;2020-06-12;196000;Vente;29743
29744;2020-06-12;78500;Vente;29744
29745;2020-06-12;200000;Vente;29745
29746;2020-06-12;77500;Vente;29746
29747;2020-06-12;155000;Vente;29747
29748;2020-06-12;133000;Vente;29748
29749;2020-06-12;58900;Vente;29749
29750;2020-06-12;70000;Vente;29750
29751;2020-06-12;450000;Vente;29751
29752;2020-06-12;320950;Vente;29752
29753;2020-06-12;138500;Vente;29753
29754;2020-06-12;69000;Vente;29754
29755;2020-06-12;183900;Vente;29755
29756;2020-06-12;254000;Vente;29756
29757;2020-06-12;65000;Vente;29757
29758;2020-06-12;71000;Vente;29758
29759;2020-06-12;196100;Vente;29759
29760;2020-06-12;168000;Vente;29760
29761;2020-06-12;170000;Vente;29761
29762;2020-06-12;160000;Vente;29762
29763;2020-06-12;182000;Vente;29763
29764;2020-06-12;96000;Vente;29764
29765;2020-06-12;54000;Vente;29765
29766;2020-06-12;53000;Vente;29766
29767;2020-06-12;94000;Vente;29767
29768;2020-06-12;67000;Vente;29768
29769;2020-06-12;43000;Vente;29769
29770;2020-06-12;146000;Vente;29770
29771;2020-06-12;105500;Vente;29771
29772;2020-06-12;56000;Vente;29772
29773;2020-06-12;213710;Vente;29773
29774;2020-06-12;520000;Vente;29774
29775;2020-06-12;533300;Vente;29775
29776;2020-06-12;205000;Vente;29776
29777;2020-06-12;179000;Vente;29777
29778;2020-06-12;125000;Vente;29778
29779;2020-06-12;112500;Vente;29779
29780;2020-06-12;54000;Vente;29780
29781;2020-06-12;55000;Vente;29781
29782;2020-06-12;169500;Vente;29782
29783;2020-06-12;79050;Vente;29783
29784;2020-06-12;85000;Vente;29784
29785;2020-06-12;102500;Vente;29785
29786;2020-06-12;205000;Vente;29786
29787;2020-06-12;515000;Vente;29787
29788;2020-06-12;715500;Vente;29788
29789;2020-06-12;550000;Vente;29789
29790;2020-06-12;110000;Vente;29790
29791;2020-06-12;272000;Vente;29791
29792;2020-06-12;285550;Vente;29792
29793;2020-06-12;120000;Vente;29793
29794;2020-06-12;82000;Vente;29794
29795;2020-06-12;86000;Vente;29795
29796;2020-06-12;114000;Vente;29796
29797;2020-06-12;155000;Vente;29797
29798;2020-06-12;19000;Vente;29798
29799;2020-06-12;57000;Vente;29799
29800;2020-06-12;310000;Vente;29800
29801;2020-06-12;911750;Vente;29801
29802;2020-06-12;158200;Vente;29802
29803;2020-06-12;280000;Vente;29803
29804;2020-06-12;570000;Vente;29804
29805;2020-06-12;312500;Vente;29805
29806;2020-06-12;1500000;Vente;29806
29807;2020-06-12;485000;Vente;29807
29808;2020-06-12;405000;Vente;29808
29809;2020-06-12;758324;Vente;29809
29810;2020-06-12;2250000;Vente;29810
29811;2020-06-12;499400;Vente;29811
29812;2020-06-12;202000;Vente;29812
29813;2020-06-12;475000;Vente;29813
29814;2020-06-12;184000;Vente;29814
29815;2020-06-12;839700;Vente;29815
29816;2020-06-12;633600;Vente;29816
29817;2020-06-12;1190000;Vente;29817
29818;2020-06-12;370000;Vente;29818
29819;2020-06-12;510000;Vente;29819
29820;2020-06-12;160000;Vente;29820
29821;2020-06-12;260000;Vente;29821
29822;2020-06-12;601000;Vente;29822
29823;2020-06-12;362000;Vente;29823
29824;2020-06-12;150000;Vente;29824
29825;2020-06-12;389000;Vente;29825
29826;2020-06-12;296000;Vente;29826
29827;2020-06-12;950000;Vente;29827
29828;2020-06-12;522650;Vente;29828
29829;2020-06-12;267000;Vente;29829
29830;2020-06-12;340000;Vente;29830
29831;2020-06-12;220000;Vente;29831
29832;2020-06-12;550000;Vente;29832
29833;2020-06-12;797400;Vente;29833
29834;2020-06-12;460500;Vente;29834
29835;2020-06-12;286150;Vente;29835
29836;2020-06-12;870000;Vente;29836
29837;2020-06-12;624500;Vente;29837
29838;2020-06-12;540000;Vente;29838
29839;2020-06-12;2731000;Vente;29839
29840;2020-06-12;2640000;Vente;29840
29841;2020-06-12;363000;Vente;29841
29842;2020-06-12;1435000;Vente;29842
29843;2020-06-12;273000;Vente;29843
29844;2020-06-12;220500;Vente;29844
29845;2020-06-12;1114400;Vente;29845
29846;2020-06-12;210000;Vente;29846
29847;2020-06-12;558500;Vente;29847
29848;2020-06-12;616700;Vente;29848
29849;2020-06-12;807500;Vente;29849
29850;2020-06-12;310000;Vente;29850
29851;2020-06-12;264000;Vente;29851
29852;2020-06-12;338000;Vente;29852
29853;2020-06-12;472000;Vente;29853
29854;2020-06-12;159000;Vente;29854
29855;2020-06-12;531000;Vente;29855
29856;2020-06-12;67000;Vente;29856
29857;2020-06-12;219000;Vente;29857
29858;2020-06-12;332500;Vente;29858
29859;2020-06-12;170000;Vente;29859
29860;2020-06-12;550000;Vente;29860
29861;2020-06-12;330000;Vente;29861
29862;2020-06-12;580000;Vente;29862
29863;2020-06-12;230000;Vente;29863
29864;2020-06-12;435000;Vente;29864
29865;2020-06-12;280000;Vente;29865
29866;2020-06-12;103500;Vente;29866
29867;2020-06-12;185000;Vente;29867
29868;2020-06-12;117000;Vente;29868
29869;2020-06-12;202500;Vente;29869
29870;2020-06-12;227000;Vente;29870
29871;2020-06-12;180000;Vente;29871
29872;2020-06-12;142000;Vente;29872
29873;2020-06-12;126900;Vente;29873
29874;2020-06-12;334350;Vente;29874
29875;2020-06-12;285000;Vente;29875
29876;2020-06-12;145000;Vente;29876
29877;2020-06-12;154000;Vente;29877
29878;2020-06-12;151000;Vente;29878
29879;2020-06-12;231375;Vente;29879
29880;2020-06-12;250000;Vente;29880
29881;2020-06-12;185000;Vente;29881
29882;2020-06-12;184900;Vente;29882
29883;2020-06-12;420000;Vente;29883
29884;2020-06-12;355500;Vente;29884
29885;2020-06-12;240700;Vente;29885
29886;2020-06-12;271900;Vente;29886
29887;2020-06-12;129000;Vente;29887
29888;2020-06-12;206000;Vente;29888
29889;2020-06-12;61000;Vente;29889
29890;2020-06-12;110000;Vente;29890
29891;2020-06-12;223000;Vente;29891
29892;2020-06-12;187900;Vente;29892
29893;2020-06-12;295000;Vente;29893
29894;2020-06-12;286000;Vente;29894
29895;2020-06-12;180000;Vente;29895
29896;2020-06-12;403870;Vente;29896
29897;2020-06-12;342000;Vente;29897
29898;2020-06-12;430000;Vente;29898
29899;2020-06-12;65000;Vente;29899
29900;2020-06-12;63000;Vente;29900
29901;2020-06-12;120000;Vente;29901
29902;2020-06-12;159000;Vente;29902
29903;2020-06-12;347500;Vente;29903
29904;2020-06-12;195000;Vente;29904
29905;2020-06-12;166550;Vente;29905
29906;2020-06-12;408100;Vente;29906
29907;2020-06-12;119000;Vente;29907
29908;2020-06-12;232800;Vente;29908
29909;2020-06-12;308879;Vente;29909
29910;2020-06-12;69800;Vente;29910
29911;2020-06-12;70000;Vente;29911
29912;2020-06-12;112000;Vente;29912
29913;2020-06-12;65500;Vente;29913
29914;2020-06-12;68100;Vente;29914
29915;2020-06-12;65400;Vente;29915
29916;2020-06-12;105000;Vente;29916
29917;2020-06-12;55000;Vente;29917
29918;2020-06-12;37000;Vente;29918
29919;2020-06-12;41400;Vente;29919
29920;2020-06-12;28900;Vente;29920
29921;2020-06-12;192900;Vente;29921
29922;2020-06-12;45000;Vente;29922
29923;2020-06-12;95000;Vente;29923
29924;2020-06-12;101000;Vente;29924
29925;2020-06-12;161000;Vente;29925
29926;2020-06-12;133500;Vente;29926
29927;2020-06-12;84000;Vente;29927
29928;2020-06-12;120000;Vente;29928
29929;2020-06-12;38000;Vente;29929
29930;2020-06-12;121500;Vente;29930
29931;2020-06-12;55000;Vente;29931
29932;2020-06-12;28600;Vente;29932
29933;2020-06-12;30000;Vente;29933
29934;2020-06-12;62400;Vente;29934
29935;2020-06-12;230000;Vente;29935
29936;2020-06-12;183000;Vente;29936
29937;2020-06-12;335000;Vente;29937
29938;2020-06-12;165385;Vente;29938
29939;2020-06-12;162000;Vente;29939
29940;2020-06-12;114430;Vente;29940
29941;2020-06-12;169000;Vente;29941
29942;2020-06-12;137000;Vente;29942
29943;2020-06-12;126000;Vente;29943
29944;2020-06-12;287100;Vente;29944
29945;2020-06-12;355000;Vente;29945
29946;2020-06-12;138000;Vente;29946
29947;2020-06-12;110000;Vente;29947
29948;2020-06-12;129000;Vente;29948
29949;2020-06-12;160000;Vente;29949
29950;2020-06-12;144000;Vente;29950
29951;2020-06-12;223000;Vente;29951
29952;2020-06-12;184000;Vente;29952
29953;2020-06-12;175000;Vente;29953
29954;2020-06-12;120000;Vente;29954
29955;2020-06-12;150000;Vente;29955
29956;2020-06-12;249800;Vente;29956
29957;2020-06-12;267500;Vente;29957
29958;2020-06-12;141500;Vente;29958
29959;2020-06-12;300000;Vente;29959
29960;2020-06-12;376700;Vente;29960
29961;2020-06-12;228000;Vente;29961
29962;2020-06-12;368000;Vente;29962
29963;2020-06-12;235000;Vente;29963
29964;2020-06-12;315000;Vente;29964
29965;2020-06-12;304150;Vente;29965
29966;2020-06-12;195000;Vente;29966
29967;2020-06-12;213550;Vente;29967
29968;2020-06-12;2335000;Vente;29968
29969;2020-06-12;423650;Vente;29969
29970;2020-06-12;230000;Vente;29970
29971;2020-06-12;295000;Vente;29971
29972;2020-06-12;535000;Vente;29972
29973;2020-06-12;138000;Vente;29973
29974;2020-06-12;252000;Vente;29974
29975;2020-06-12;975000;Vente;29975
29976;2020-06-12;175000;Vente;29976
29977;2020-06-12;197000;Vente;29977
29978;2020-06-12;60000;Vente;29978
29979;2020-06-12;186520;Vente;29979
29980;2020-06-12;160000;Vente;29980
29981;2020-06-12;171000;Vente;29981
29982;2020-06-12;140000;Vente;29982
29983;2020-06-12;277000;Vente;29983
29984;2020-06-12;307430;Vente;29984
29985;2020-06-12;164000;Vente;29985
29986;2020-06-12;82000;Vente;29986
29987;2020-06-12;135000;Vente;29987
29988;2020-06-12;133300;Vente;29988
29989;2020-06-12;226900;Vente;29989
29990;2020-06-12;387500;Vente;29990
29991;2020-06-12;275000;Vente;29991
29992;2020-06-12;289000;Vente;29992
29993;2020-06-12;197883;Vente;29993
29994;2020-06-12;273000;Vente;29994
29995;2020-06-12;242718;Vente;29995
29996;2020-06-12;300971;Vente;29996
29997;2020-06-12;187650;Vente;29997
29998;2020-06-12;355000;Vente;29998
29999;2020-06-12;249000;Vente;29999
30000;2020-06-12;279500;Vente;30000
30001;2020-06-12;345000;Vente;30001
30002;2020-06-12;315000;Vente;30002
30003;2020-06-12;337700;Vente;30003
30004;2020-06-12;215000;Vente;30004
30005;2020-06-12;369000;Vente;30005
30006;2020-06-12;605000;Vente;30006
30007;2020-06-12;248000;Vente;30007
30008;2020-06-12;640000;Vente;30008
30009;2020-06-12;360500;Vente;30009
30010;2020-06-12;245000;Vente;30010
30011;2020-06-12;251000;Vente;30011
30012;2020-06-12;144231;Vente;30012
30013;2020-06-12;465000;Vente;30013
30014;2020-06-12;195260;Vente;30014
30015;2020-06-12;135000;Vente;30015
30016;2020-06-12;516800;Vente;30016
30017;2020-06-12;332900;Vente;30017
30018;2020-06-12;163000;Vente;30018
30019;2020-06-12;136000;Vente;30019
30020;2020-06-12;126500;Vente;30020
30021;2020-06-12;182000;Vente;30021
30022;2020-06-12;162612;Vente;30022
30023;2020-06-12;108000;Vente;30023
30024;2020-06-12;202000;Vente;30024
30025;2020-06-12;119000;Vente;30025
30026;2020-06-12;146500;Vente;30026
30027;2020-06-12;164000;Vente;30027
30028;2020-06-12;76000;Vente;30028
30029;2020-06-12;172000;Vente;30029
30030;2020-06-12;110000;Vente;30030
30031;2020-06-12;242071;Vente;30031
30032;2020-06-12;165500;Vente;30032
30033;2020-06-12;130000;Vente;30033
30034;2020-06-12;315200;Vente;30034
30035;2020-06-12;135500;Vente;30035
30036;2020-06-12;237000;Vente;30036
30037;2020-06-12;105000;Vente;30037
30038;2020-06-12;135000;Vente;30038
30039;2020-06-12;310000;Vente;30039
30040;2020-06-12;221950;Vente;30040
30041;2020-06-12;115000;Vente;30041
30042;2020-06-12;135000;Vente;30042
30043;2020-06-12;119000;Vente;30043
30044;2020-06-12;65000;Vente;30044
30045;2020-06-12;400000;Vente;30045
30046;2020-06-12;87000;Vente;30046
30047;2020-06-12;127000;Vente;30047
30048;2020-06-12;86000;Vente;30048
30049;2020-06-13;83000;Vente;30049
30050;2020-06-13;320000;Vente;30050
30051;2020-06-13;189000;Vente;30051
30052;2020-06-13;81500;Vente;30052
30053;2020-06-13;101800;Vente;30053
30054;2020-06-13;71300;Vente;30054
30055;2020-06-13;75500;Vente;30055
30056;2020-06-13;94600;Vente;30056
30057;2020-06-13;105000;Vente;30057
30058;2020-06-13;135000;Vente;30058
30059;2020-06-13;176500;Vente;30059
30060;2020-06-13;100000;Vente;30060
30061;2020-06-13;33000;Vente;30061
30062;2020-06-13;237500;Vente;30062
30063;2020-06-13;114400;Vente;30063
30064;2020-06-13;119000;Vente;30064
30065;2020-06-13;124000;Vente;30065
30066;2020-06-13;139000;Vente;30066
30067;2020-06-13;595000;Vente;30067
30068;2020-06-13;57000;Vente;30068
30069;2020-06-13;33000;Vente;30069
30070;2020-06-13;73800;Vente;30070
30071;2020-06-13;82000;Vente;30071
30072;2020-06-13;53000;Vente;30072
30073;2020-06-13;66600;Vente;30073
30074;2020-06-13;47700;Vente;30074
30075;2020-06-13;2055000;Vente;30075
30076;2020-06-13;183000;Vente;30076
30077;2020-06-13;65000;Vente;30077
30078;2020-06-13;100000;Vente;30078
30079;2020-06-13;100000;Vente;30079
30080;2020-06-13;210000;Vente;30080
30081;2020-06-13;62500;Vente;30081
30082;2020-06-13;96000;Vente;30082
30083;2020-06-13;160000;Vente;30083
30084;2020-06-13;48860;Vente;30084
30085;2020-06-13;80500;Vente;30085
30086;2020-06-13;40000;Vente;30086
30087;2020-06-13;49200;Vente;30087
30088;2020-06-13;193000;Vente;30088
30089;2020-06-13;320000;Vente;30089
30090;2020-06-15;117000;Vente;30090
30091;2020-06-15;75000;Vente;30091
30092;2020-06-15;202000;Vente;30092
30093;2020-06-15;39000;Vente;30093
30094;2020-06-15;51500;Vente;30094
30095;2020-06-15;190000;Vente;30095
30096;2020-06-15;153000;Vente;30096
30097;2020-06-15;115000;Vente;30097
30098;2020-06-15;138000;Vente;30098
30099;2020-06-15;210000;Vente;30099
30100;2020-06-15;155350;Vente;30100
30101;2020-06-15;230300;Vente;30101
30102;2020-06-15;148900;Vente;30102
30103;2020-06-15;52000;Vente;30103
30104;2020-06-15;132480;Vente;30104
30105;2020-06-15;259000;Vente;30105
30106;2020-06-15;143000;Vente;30106
30107;2020-06-15;225000;Vente;30107
30108;2020-06-15;233000;Vente;30108
30109;2020-06-15;184414;Vente;30109
30110;2020-06-15;111000;Vente;30110
30111;2020-06-15;90950;Vente;30111
30112;2020-06-15;22000;Vente;30112
30113;2020-06-15;95400;Vente;30113
30114;2020-06-15;103000;Vente;30114
30115;2020-06-15;126750;Vente;30115
30116;2020-06-15;106000;Vente;30116
30117;2020-06-15;50000;Vente;30117
30118;2020-06-15;43025;Vente;30118
30119;2020-06-15;57700;Vente;30119
30120;2020-06-15;149000;Vente;30120
30121;2020-06-15;55000;Vente;30121
30122;2020-06-15;65000;Vente;30122
30123;2020-06-15;120000;Vente;30123
30124;2020-06-15;109944;Vente;30124
30125;2020-06-15;45000;Vente;30125
30126;2020-06-15;117500;Vente;30126
30127;2020-06-15;85000;Vente;30127
30128;2020-06-15;114000;Vente;30128
30129;2020-06-15;34000;Vente;30129
30130;2020-06-15;130000;Vente;30130
30131;2020-06-15;259250;Vente;30131
30132;2020-06-15;210000;Vente;30132
30133;2020-06-15;1731387;Vente;30133
30134;2020-06-15;166500;Vente;30134
30135;2020-06-15;109000;Vente;30135
30136;2020-06-15;69000;Vente;30136
30137;2020-06-15;67000;Vente;30137
30138;2020-06-15;90000;Vente;30138
30139;2020-06-15;122000;Vente;30139
30140;2020-06-15;157000;Vente;30140
30141;2020-06-15;235000;Vente;30141
30142;2020-06-15;350000;Vente;30142
30143;2020-06-15;322989;Vente;30143
30144;2020-06-15;270700;Vente;30144
30145;2020-06-15;120000;Vente;30145
30146;2020-06-15;380000;Vente;30146
30147;2020-06-15;249900;Vente;30147
30148;2020-06-15;721000;Vente;30148
30149;2020-06-15;242600;Vente;30149
30150;2020-06-15;317450;Vente;30150
30151;2020-06-15;228400;Vente;30151
30152;2020-06-15;130000;Vente;30152
30153;2020-06-15;286000;Vente;30153
30154;2020-06-15;91500;Vente;30154
30155;2020-06-15;249513;Vente;30155
30156;2020-06-15;63173;Vente;30156
30157;2020-06-15;73500;Vente;30157
30158;2020-06-15;65000;Vente;30158
30159;2020-06-15;160850;Vente;30159
30160;2020-06-15;103000;Vente;30160
30161;2020-06-15;256868;Vente;30161
30162;2020-06-15;156300;Vente;30162
30163;2020-06-15;248130;Vente;30163
30164;2020-06-15;85000;Vente;30164
30165;2020-06-15;84000;Vente;30165
30166;2020-06-15;147000;Vente;30166
30167;2020-06-15;173000;Vente;30167
30168;2020-06-15;195000;Vente;30168
30169;2020-06-15;168000;Vente;30169
30170;2020-06-15;380000;Vente;30170
30171;2020-06-15;166000;Vente;30171
30172;2020-06-15;262700;Vente;30172
30173;2020-06-15;143500;Vente;30173
30174;2020-06-15;181360;Vente;30174
30175;2020-06-15;68770;Vente;30175
30176;2020-06-15;210500;Vente;30176
30177;2020-06-15;112000;Vente;30177
30178;2020-06-15;125000;Vente;30178
30179;2020-06-15;142000;Vente;30179
30180;2020-06-15;200000;Vente;30180
30181;2020-06-15;65000;Vente;30181
30182;2020-06-15;162000;Vente;30182
30183;2020-06-15;425000;Vente;30183
30184;2020-06-15;420605;Vente;30184
30185;2020-06-15;68200;Vente;30185
30186;2020-06-15;142500;Vente;30186
30187;2020-06-15;287238;Vente;30187
30188;2020-06-15;190000;Vente;30188
30189;2020-06-15;147500;Vente;30189
30190;2020-06-15;94000;Vente;30190
30191;2020-06-15;109000;Vente;30191
30192;2020-06-15;148000;Vente;30192
30193;2020-06-15;139900;Vente;30193
30194;2020-06-15;72000;Vente;30194
30195;2020-06-15;115000;Vente;30195
30196;2020-06-15;120500;Vente;30196
30197;2020-06-15;162850;Vente;30197
30198;2020-06-15;102500;Vente;30198
30199;2020-06-15;123000;Vente;30199
30200;2020-06-15;139550;Vente;30200
30201;2020-06-15;80000;Vente;30201
30202;2020-06-15;105000;Vente;30202
30203;2020-06-15;180000;Vente;30203
30204;2020-06-15;88500;Vente;30204
30205;2020-06-15;53000;Vente;30205
30206;2020-06-15;61000;Vente;30206
30207;2020-06-15;99000;Vente;30207
30208;2020-06-15;169550;Vente;30208
30209;2020-06-15;400000;Vente;30209
30210;2020-06-15;177000;Vente;30210
30211;2020-06-15;88000;Vente;30211
30212;2020-06-15;315000;Vente;30212
30213;2020-06-15;68000;Vente;30213
30214;2020-06-15;60500;Vente;30214
30215;2020-06-15;143000;Vente;30215
30216;2020-06-15;227000;Vente;30216
30217;2020-06-15;152200;Vente;30217
30218;2020-06-15;410000;Vente;30218
30219;2020-06-15;47500;Vente;30219
30220;2020-06-15;107500;Vente;30220
30221;2020-06-15;120000;Vente;30221
30222;2020-06-15;46000;Vente;30222
30223;2020-06-15;277000;Vente;30223
30224;2020-06-15;195000;Vente;30224
30225;2020-06-15;89600;Vente;30225
30226;2020-06-15;204800;Vente;30226
30227;2020-06-15;67000;Vente;30227
30228;2020-06-15;58000;Vente;30228
30229;2020-06-15;116000;Vente;30229
30230;2020-06-15;105010;Vente;30230
30231;2020-06-15;30000;Vente;30231
30232;2020-06-15;267180;Vente;30232
30233;2020-06-15;104000;Vente;30233
30234;2020-06-15;96000;Vente;30234
30235;2020-06-15;242000;Vente;30235
30236;2020-06-15;63000;Vente;30236
30237;2020-06-15;246770;Vente;30237
30238;2020-06-15;485000;Vente;30238
30239;2020-06-15;169325;Vente;30239
30240;2020-06-15;401000;Vente;30240
30241;2020-06-15;288000;Vente;30241
30242;2020-06-15;207000;Vente;30242
30243;2020-06-15;264000;Vente;30243
30244;2020-06-15;617200;Vente;30244
30245;2020-06-15;64670;Vente;30245
30246;2020-06-15;642400;Vente;30246
30247;2020-06-15;75000;Vente;30247
30248;2020-06-15;135000;Vente;30248
30249;2020-06-15;65000;Vente;30249
30250;2020-06-15;89000;Vente;30250
30251;2020-06-15;41500;Vente;30251
30252;2020-06-15;139000;Vente;30252
30253;2020-06-15;245000;Vente;30253
30254;2020-06-15;195000;Vente;30254
30255;2020-06-15;87700;Vente;30255
30256;2020-06-15;561000;Vente;30256
30257;2020-06-15;3100000;Vente;30257
30258;2020-06-15;740000;Vente;30258
30259;2020-06-15;750000;Vente;30259
30260;2020-06-15;729900;Vente;30260
30261;2020-06-15;1727000;Vente;30261
30262;2020-06-15;518300;Vente;30262
30263;2020-06-15;360000;Vente;30263
30264;2020-06-15;737800;Vente;30264
30265;2020-06-15;4000000;Vente;30265
30266;2020-06-15;1487500;Vente;30266
30267;2020-06-15;274000;Vente;30267
30268;2020-06-15;600000;Vente;30268
30269;2020-06-15;626200;Vente;30269
30270;2020-06-15;117000;Vente;30270
30271;2020-06-15;786300;Vente;30271
30272;2020-06-15;299000;Vente;30272
30273;2020-06-15;444000;Vente;30273
30274;2020-06-15;550000;Vente;30274
30275;2020-06-15;571400;Vente;30275
30276;2020-06-15;350000;Vente;30276
30277;2020-06-15;585000;Vente;30277
30278;2020-06-15;525000;Vente;30278
30279;2020-06-15;197000;Vente;30279
30280;2020-06-15;430000;Vente;30280
30281;2020-06-15;400000;Vente;30281
30282;2020-06-15;215000;Vente;30282
30283;2020-06-15;578000;Vente;30283
30284;2020-06-15;1805000;Vente;30284
30285;2020-06-15;2210210;Vente;30285
30286;2020-06-15;1169550;Vente;30286
30287;2020-06-15;431900;Vente;30287
30288;2020-06-15;1766380;Vente;30288
30289;2020-06-15;1000000;Vente;30289
30290;2020-06-15;227100;Vente;30290
30291;2020-06-15;1181450;Vente;30291
30292;2020-06-15;480000;Vente;30292
30293;2020-06-15;927184;Vente;30293
30294;2020-06-15;1205000;Vente;30294
30295;2020-06-15;256260;Vente;30295
30296;2020-06-15;561500;Vente;30296
30297;2020-06-15;168000;Vente;30297
30298;2020-06-15;632000;Vente;30298
30299;2020-06-15;660000;Vente;30299
30300;2020-06-15;1900000;Vente;30300
30301;2020-06-15;338000;Vente;30301
30302;2020-06-15;195000;Vente;30302
30303;2020-06-15;150000;Vente;30303
30304;2020-06-15;184000;Vente;30304
30305;2020-06-15;380000;Vente;30305
30306;2020-06-15;445000;Vente;30306
30307;2020-06-15;450000;Vente;30307
30308;2020-06-15;250400;Vente;30308
30309;2020-06-15;655000;Vente;30309
30310;2020-06-15;680000;Vente;30310
30311;2020-06-15;66000;Vente;30311
30312;2020-06-15;67000;Vente;30312
30313;2020-06-15;215000;Vente;30313
30314;2020-06-15;271500;Vente;30314
30315;2020-06-15;68000;Vente;30315
30316;2020-06-15;141420;Vente;30316
30317;2020-06-15;205000;Vente;30317
30318;2020-06-15;137000;Vente;30318
30319;2020-06-15;270000;Vente;30319
30320;2020-06-15;213000;Vente;30320
30321;2020-06-15;58000;Vente;30321
30322;2020-06-15;420600;Vente;30322
30323;2020-06-15;112000;Vente;30323
30324;2020-06-15;158000;Vente;30324
30325;2020-06-15;114000;Vente;30325
30326;2020-06-15;117000;Vente;30326
30327;2020-06-15;197500;Vente;30327
30328;2020-06-15;243000;Vente;30328
30329;2020-06-15;500000;Vente;30329
30330;2020-06-15;687000;Vente;30330
30331;2020-06-15;541350;Vente;30331
30332;2020-06-15;171875;Vente;30332
30333;2020-06-15;342030;Vente;30333
30334;2020-06-15;434000;Vente;30334
30335;2020-06-15;133190;Vente;30335
30336;2020-06-15;175133;Vente;30336
30337;2020-06-15;233000;Vente;30337
30338;2020-06-15;116500;Vente;30338
30339;2020-06-15;140000;Vente;30339
30340;2020-06-15;268420;Vente;30340
